tech,region,step,hour,value
Solar_utility,NY,1,3417,0.640126
Solar_utility,NY,1,3418,0.704375
Solar_utility,NY,1,3419,0.701913
Solar_utility,NY,1,342,0.0
Solar_utility,NY,1,3420,0.665952
Solar_utility,NY,1,3421,0.637412
Solar_utility,NY,1,3422,0.610389
Solar_utility,NY,1,3423,0.558329
Solar_utility,NY,1,3424,0.43247
Solar_utility,NY,1,3425,0.426977
Solar_utility,NY,1,3426,0.171691
Solar_utility,NY,1,3427,0.13145
Solar_utility,NY,1,3428,0.00757
Solar_utility,NY,1,3429,0.0
Solar_utility,NY,1,343,0.0
Solar_utility,NY,1,3430,0.0
Solar_utility,NY,1,3431,0.0
Solar_utility,NY,1,3432,0.0
Solar_utility,NY,1,3433,0.0
Solar_utility,NY,1,3434,0.0
Solar_utility,NY,1,3435,0.0
Solar_utility,NY,1,3436,0.0
Solar_utility,NY,1,3437,0.012919
Solar_utility,NY,1,3438,0.168335
Solar_utility,NY,1,3439,0.174282
Solar_utility,NY,1,344,0.030265
Solar_utility,NY,1,3440,0.422902
Solar_utility,NY,1,3441,0.507971
Solar_utility,NY,1,3442,0.571373
Solar_utility,NY,1,3443,0.625982
Solar_utility,NY,1,3444,0.65713
Solar_utility,NY,1,3445,0.620576
Solar_utility,NY,1,3446,0.666555
Solar_utility,NY,1,3447,0.598695
Solar_utility,NY,1,3448,0.540962
Solar_utility,NY,1,3449,0.461683
Solar_utility,NY,1,345,0.244202
Solar_utility,NY,1,3450,0.166887
Solar_utility,NY,1,3451,0.153507
Solar_utility,NY,1,3452,0.011322
Solar_utility,NY,1,3453,0.0
Solar_utility,NY,1,3454,0.0
Solar_utility,NY,1,3455,0.0
Solar_utility,NY,1,3456,0.0
Solar_utility,NY,1,3457,0.0
Solar_utility,NY,1,3458,0.0
Solar_utility,NY,1,3459,0.0
Solar_utility,NY,1,346,0.455805
Solar_utility,NY,1,3460,0.0
Solar_utility,NY,1,3461,0.016218
Solar_utility,NY,1,3462,0.184886
Solar_utility,NY,1,3463,0.202819
Solar_utility,NY,1,3464,0.622111
Solar_utility,NY,1,3465,0.682325
Solar_utility,NY,1,3466,0.725528
Solar_utility,NY,1,3467,0.76883
Solar_utility,NY,1,3468,0.71888
Solar_utility,NY,1,3469,0.751137
Solar_utility,NY,1,347,0.620946
Solar_utility,NY,1,3470,0.707929
Solar_utility,NY,1,3471,0.685855
Solar_utility,NY,1,3472,0.649817
Solar_utility,NY,1,3473,0.496756
Solar_utility,NY,1,3474,0.1632
Solar_utility,NY,1,3475,0.109053
Solar_utility,NY,1,3476,0.013411
Solar_utility,NY,1,3477,0.0
Solar_utility,NY,1,3478,0.0
Solar_utility,NY,1,3479,0.0
Solar_utility,NY,1,348,0.762454
Solar_utility,NY,1,3480,0.0
Solar_utility,NY,1,3481,0.0
Solar_utility,NY,1,3482,0.0
Solar_utility,NY,1,3483,0.0
Solar_utility,NY,1,3484,0.0
Solar_utility,NY,1,3485,0.009012
Solar_utility,NY,1,3486,0.128028
Solar_utility,NY,1,3487,0.125522
Solar_utility,NY,1,3488,0.313202
Solar_utility,NY,1,3489,0.373728
Solar_utility,NY,1,349,0.733483
Solar_utility,NY,1,3490,0.418292
Solar_utility,NY,1,3491,0.546378
Solar_utility,NY,1,3492,0.474409
Solar_utility,NY,1,3493,0.561372
Solar_utility,NY,1,3494,0.529827
Solar_utility,NY,1,3495,0.451203
Solar_utility,NY,1,3496,0.456655
Solar_utility,NY,1,3497,0.346313
Solar_utility,NY,1,3498,0.160862
Solar_utility,NY,1,3499,0.113311
Solar_utility,NY,1,35,0.150781
Solar_utility,NY,1,350,0.716233
Solar_utility,NY,1,3500,0.01278
Solar_utility,NY,1,3501,0.0
Solar_utility,NY,1,3502,0.0
Solar_utility,NY,1,3503,0.0
Solar_utility,NY,1,3504,0.0
Solar_utility,NY,1,3505,0.0
Solar_utility,NY,1,3506,0.0
Solar_utility,NY,1,3507,0.0
Solar_utility,NY,1,3508,0.0
Solar_utility,NY,1,3509,0.009792
Solar_utility,NY,1,351,0.641229
Solar_utility,NY,1,3510,0.145764
Solar_utility,NY,1,3511,0.18701
Solar_utility,NY,1,3512,0.461338
Solar_utility,NY,1,3513,0.601658
Solar_utility,NY,1,3514,0.60238
Solar_utility,NY,1,3515,0.675531
Solar_utility,NY,1,3516,0.659042
Solar_utility,NY,1,3517,0.636047
Solar_utility,NY,1,3518,0.598175
Solar_utility,NY,1,3519,0.486808
Solar_utility,NY,1,352,0.548692
Solar_utility,NY,1,3520,0.43295
Solar_utility,NY,1,3521,0.350523
Solar_utility,NY,1,3522,0.15114
Solar_utility,NY,1,3523,0.094045
Solar_utility,NY,1,3524,0.006706
Solar_utility,NY,1,3525,0.0
Solar_utility,NY,1,3526,0.0
Solar_utility,NY,1,3527,0.0
Solar_utility,NY,1,3528,0.0
Solar_utility,NY,1,3529,0.0
Solar_utility,NY,1,353,0.239575
Solar_utility,NY,1,3530,0.0
Solar_utility,NY,1,3531,0.0
Solar_utility,NY,1,3532,0.0
Solar_utility,NY,1,3533,0.005232
Solar_utility,NY,1,3534,0.06643
Solar_utility,NY,1,3535,0.121725
Solar_utility,NY,1,3536,0.31057
Solar_utility,NY,1,3537,0.363923
Solar_utility,NY,1,3538,0.503193
Solar_utility,NY,1,3539,0.496501
Solar_utility,NY,1,354,0.0
Solar_utility,NY,1,3540,0.516851
Solar_utility,NY,1,3541,0.543696
Solar_utility,NY,1,3542,0.516058
Solar_utility,NY,1,3543,0.482815
Solar_utility,NY,1,3544,0.544363
Solar_utility,NY,1,3545,0.348544
Solar_utility,NY,1,3546,0.181964
Solar_utility,NY,1,3547,0.13493
Solar_utility,NY,1,3548,0.015956
Solar_utility,NY,1,3549,0.0
Solar_utility,NY,1,355,0.0
Solar_utility,NY,1,3550,0.0
Solar_utility,NY,1,3551,0.0
Solar_utility,NY,1,3552,0.0
Solar_utility,NY,1,3553,0.0
Solar_utility,NY,1,3554,0.0
Solar_utility,NY,1,3555,0.0
Solar_utility,NY,1,3556,0.0
Solar_utility,NY,1,3557,0.014509
Solar_utility,NY,1,3558,0.167581
Solar_utility,NY,1,3559,0.196599
Solar_utility,NY,1,356,0.0
Solar_utility,NY,1,3560,0.505213
Solar_utility,NY,1,3561,0.637945
Solar_utility,NY,1,3562,0.737256
Solar_utility,NY,1,3563,0.775621
Solar_utility,NY,1,3564,0.712313
Solar_utility,NY,1,3565,0.6833
Solar_utility,NY,1,3566,0.687106
Solar_utility,NY,1,3567,0.687198
Solar_utility,NY,1,3568,0.645607
Solar_utility,NY,1,3569,0.521242
Solar_utility,NY,1,357,0.0
Solar_utility,NY,1,3570,0.18566
Solar_utility,NY,1,3571,0.19178
Solar_utility,NY,1,3572,0.019398
Solar_utility,NY,1,3573,0.0
Solar_utility,NY,1,3574,0.0
Solar_utility,NY,1,3575,0.0
Solar_utility,NY,1,3576,0.0
Solar_utility,NY,1,3577,0.0
Solar_utility,NY,1,3578,0.0
Solar_utility,NY,1,3579,0.0
Solar_utility,NY,1,358,0.0
Solar_utility,NY,1,3580,0.0
Solar_utility,NY,1,3581,0.015615
Solar_utility,NY,1,3582,0.140655
Solar_utility,NY,1,3583,0.162612
Solar_utility,NY,1,3584,0.414105
Solar_utility,NY,1,3585,0.591387
Solar_utility,NY,1,3586,0.707222
Solar_utility,NY,1,3587,0.756511
Solar_utility,NY,1,3588,0.724686
Solar_utility,NY,1,3589,0.703688
Solar_utility,NY,1,359,0.0
Solar_utility,NY,1,3590,0.737921
Solar_utility,NY,1,3591,0.738144
Solar_utility,NY,1,3592,0.607423
Solar_utility,NY,1,3593,0.5907
Solar_utility,NY,1,3594,0.221768
Solar_utility,NY,1,3595,0.195743
Solar_utility,NY,1,3596,0.023802
Solar_utility,NY,1,3597,0.0
Solar_utility,NY,1,3598,0.0
Solar_utility,NY,1,3599,0.0
Solar_utility,NY,1,36,0.197511
Solar_utility,NY,1,360,0.0
Solar_utility,NY,1,3600,0.0
Solar_utility,NY,1,3601,0.0
Solar_utility,NY,1,3602,0.0
Solar_utility,NY,1,3603,0.0
Solar_utility,NY,1,3604,0.0
Solar_utility,NY,1,3605,0.010915
Solar_utility,NY,1,3606,0.149615
Solar_utility,NY,1,3607,0.192162
Solar_utility,NY,1,3608,0.45261
Solar_utility,NY,1,3609,0.565736
Solar_utility,NY,1,361,0.0
Solar_utility,NY,1,3610,0.566914
Solar_utility,NY,1,3611,0.633091
Solar_utility,NY,1,3612,0.550523
Solar_utility,NY,1,3613,0.597273
Solar_utility,NY,1,3614,0.610094
Solar_utility,NY,1,3615,0.585435
Solar_utility,NY,1,3616,0.509989
Solar_utility,NY,1,3617,0.400478
Solar_utility,NY,1,3618,0.202645
Solar_utility,NY,1,3619,0.143735
Solar_utility,NY,1,362,0.0
Solar_utility,NY,1,3620,0.013967
Solar_utility,NY,1,3621,0.0
Solar_utility,NY,1,3622,0.0
Solar_utility,NY,1,3623,0.0
Solar_utility,NY,1,3624,0.0
Solar_utility,NY,1,3625,0.0
Solar_utility,NY,1,3626,0.0
Solar_utility,NY,1,3627,0.0
Solar_utility,NY,1,3628,0.0
Solar_utility,NY,1,3629,0.011812
Solar_utility,NY,1,363,0.0
Solar_utility,NY,1,3630,0.132428
Solar_utility,NY,1,3631,0.19117
Solar_utility,NY,1,3632,0.507537
Solar_utility,NY,1,3633,0.694879
Solar_utility,NY,1,3634,0.764385
Solar_utility,NY,1,3635,0.783423
Solar_utility,NY,1,3636,0.833166
Solar_utility,NY,1,3637,0.790068
Solar_utility,NY,1,3638,0.744403
Solar_utility,NY,1,3639,0.726988
Solar_utility,NY,1,364,0.0
Solar_utility,NY,1,3640,0.680706
Solar_utility,NY,1,3641,0.542321
Solar_utility,NY,1,3642,0.221481
Solar_utility,NY,1,3643,0.154222
Solar_utility,NY,1,3644,0.017097
Solar_utility,NY,1,3645,0.0
Solar_utility,NY,1,3646,0.0
Solar_utility,NY,1,3647,0.0
Solar_utility,NY,1,3648,0.0
Solar_utility,NY,1,3649,0.0
Solar_utility,NY,1,365,0.0
Solar_utility,NY,1,3650,0.0
Solar_utility,NY,1,3651,0.0
Solar_utility,NY,1,3652,0.0
Solar_utility,NY,1,3653,0.010183
Solar_utility,NY,1,3654,0.091446
Solar_utility,NY,1,3655,0.133263
Solar_utility,NY,1,3656,0.264873
Solar_utility,NY,1,3657,0.361901
Solar_utility,NY,1,3658,0.43744
Solar_utility,NY,1,3659,0.452104
Solar_utility,NY,1,366,0.0
Solar_utility,NY,1,3660,0.463176
Solar_utility,NY,1,3661,0.529859
Solar_utility,NY,1,3662,0.503477
Solar_utility,NY,1,3663,0.49166
Solar_utility,NY,1,3664,0.387455
Solar_utility,NY,1,3665,0.398642
Solar_utility,NY,1,3666,0.174446
Solar_utility,NY,1,3667,0.109346
Solar_utility,NY,1,3668,0.008723
Solar_utility,NY,1,3669,0.0
Solar_utility,NY,1,367,0.0
Solar_utility,NY,1,3670,0.0
Solar_utility,NY,1,3671,0.0
Solar_utility,NY,1,3672,0.0
Solar_utility,NY,1,3673,0.0
Solar_utility,NY,1,3674,0.0
Solar_utility,NY,1,3675,0.0
Solar_utility,NY,1,3676,0.0
Solar_utility,NY,1,3677,0.024206
Solar_utility,NY,1,3678,0.15072
Solar_utility,NY,1,3679,0.165666
Solar_utility,NY,1,368,0.051446
Solar_utility,NY,1,3680,0.369055
Solar_utility,NY,1,3681,0.53484
Solar_utility,NY,1,3682,0.617222
Solar_utility,NY,1,3683,0.754905
Solar_utility,NY,1,3684,0.616929
Solar_utility,NY,1,3685,0.635572
Solar_utility,NY,1,3686,0.56249
Solar_utility,NY,1,3687,0.635359
Solar_utility,NY,1,3688,0.549113
Solar_utility,NY,1,3689,0.41844
Solar_utility,NY,1,369,0.355111
Solar_utility,NY,1,3690,0.190193
Solar_utility,NY,1,3691,0.162763
Solar_utility,NY,1,3692,0.020708
Solar_utility,NY,1,3693,0.0
Solar_utility,NY,1,3694,0.0
Solar_utility,NY,1,3695,0.0
Solar_utility,NY,1,3696,0.0
Solar_utility,NY,1,3697,0.0
Solar_utility,NY,1,3698,0.0
Solar_utility,NY,1,3699,0.0
Solar_utility,NY,1,37,0.1613
Solar_utility,NY,1,370,0.54419
Solar_utility,NY,1,3700,0.0
Solar_utility,NY,1,3701,0.020789
Solar_utility,NY,1,3702,0.224138
Solar_utility,NY,1,3703,0.215778
Solar_utility,NY,1,3704,0.605631
Solar_utility,NY,1,3705,0.653585
Solar_utility,NY,1,3706,0.700771
Solar_utility,NY,1,3707,0.718099
Solar_utility,NY,1,3708,0.647798
Solar_utility,NY,1,3709,0.733859
Solar_utility,NY,1,371,0.628466
Solar_utility,NY,1,3710,0.69113
Solar_utility,NY,1,3711,0.67621
Solar_utility,NY,1,3712,0.66328
Solar_utility,NY,1,3713,0.632199
Solar_utility,NY,1,3714,0.230287
Solar_utility,NY,1,3715,0.208379
Solar_utility,NY,1,3716,0.025184
Solar_utility,NY,1,3717,0.0
Solar_utility,NY,1,3718,0.0
Solar_utility,NY,1,3719,0.0
Solar_utility,NY,1,372,0.607507
Solar_utility,NY,1,3720,0.0
Solar_utility,NY,1,3721,0.0
Solar_utility,NY,1,3722,0.0
Solar_utility,NY,1,3723,0.0
Solar_utility,NY,1,3724,0.0
Solar_utility,NY,1,3725,0.016291
Solar_utility,NY,1,3726,0.101742
Solar_utility,NY,1,3727,0.154034
Solar_utility,NY,1,3728,0.339669
Solar_utility,NY,1,3729,0.417277
Solar_utility,NY,1,373,0.601007
Solar_utility,NY,1,3730,0.476723
Solar_utility,NY,1,3731,0.560802
Solar_utility,NY,1,3732,0.535487
Solar_utility,NY,1,3733,0.534411
Solar_utility,NY,1,3734,0.642646
Solar_utility,NY,1,3735,0.547206
Solar_utility,NY,1,3736,0.59547
Solar_utility,NY,1,3737,0.485776
Solar_utility,NY,1,3738,0.185134
Solar_utility,NY,1,3739,0.141498
Solar_utility,NY,1,374,0.608337
Solar_utility,NY,1,3740,0.020943
Solar_utility,NY,1,3741,0.0
Solar_utility,NY,1,3742,0.0
Solar_utility,NY,1,3743,0.0
Solar_utility,NY,1,3744,0.0
Solar_utility,NY,1,3745,0.0
Solar_utility,NY,1,3746,0.0
Solar_utility,NY,1,3747,0.0
Solar_utility,NY,1,3748,0.0
Solar_utility,NY,1,3749,0.017373
Solar_utility,NY,1,375,0.602494
Solar_utility,NY,1,3750,0.18155
Solar_utility,NY,1,3751,0.197021
Solar_utility,NY,1,3752,0.541531
Solar_utility,NY,1,3753,0.663286
Solar_utility,NY,1,3754,0.666288
Solar_utility,NY,1,3755,0.692877
Solar_utility,NY,1,3756,0.593929
Solar_utility,NY,1,3757,0.621416
Solar_utility,NY,1,3758,0.624864
Solar_utility,NY,1,3759,0.675681
Solar_utility,NY,1,376,0.414049
Solar_utility,NY,1,3760,0.542499
Solar_utility,NY,1,3761,0.479571
Solar_utility,NY,1,3762,0.197333
Solar_utility,NY,1,3763,0.185101
Solar_utility,NY,1,3764,0.025562
Solar_utility,NY,1,3765,0.0
Solar_utility,NY,1,3766,0.0
Solar_utility,NY,1,3767,0.0
Solar_utility,NY,1,3768,0.0
Solar_utility,NY,1,3769,0.0
Solar_utility,NY,1,377,0.131747
Solar_utility,NY,1,3770,0.0
Solar_utility,NY,1,3771,0.0
Solar_utility,NY,1,3772,0.0
Solar_utility,NY,1,3773,0.012068
Solar_utility,NY,1,3774,0.132007
Solar_utility,NY,1,3775,0.156479
Solar_utility,NY,1,3776,0.432177
Solar_utility,NY,1,3777,0.519387
Solar_utility,NY,1,3778,0.552802
Solar_utility,NY,1,3779,0.55073
Solar_utility,NY,1,378,0.0
Solar_utility,NY,1,3780,0.542649
Solar_utility,NY,1,3781,0.540297
Solar_utility,NY,1,3782,0.491845
Solar_utility,NY,1,3783,0.473468
Solar_utility,NY,1,3784,0.454663
Solar_utility,NY,1,3785,0.36493
Solar_utility,NY,1,3786,0.155337
Solar_utility,NY,1,3787,0.092948
Solar_utility,NY,1,3788,0.013839
Solar_utility,NY,1,3789,0.0
Solar_utility,NY,1,379,0.0
Solar_utility,NY,1,3790,0.0
Solar_utility,NY,1,3791,0.0
Solar_utility,NY,1,3792,0.0
Solar_utility,NY,1,3793,0.0
Solar_utility,NY,1,3794,0.0
Solar_utility,NY,1,3795,0.0
Solar_utility,NY,1,3796,0.0
Solar_utility,NY,1,3797,0.008319
Solar_utility,NY,1,3798,0.067059
Solar_utility,NY,1,3799,0.098467
Solar_utility,NY,1,38,0.162142
Solar_utility,NY,1,380,0.0
Solar_utility,NY,1,3800,0.229756
Solar_utility,NY,1,3801,0.393079
Solar_utility,NY,1,3802,0.480929
Solar_utility,NY,1,3803,0.54239
Solar_utility,NY,1,3804,0.509652
Solar_utility,NY,1,3805,0.456079
Solar_utility,NY,1,3806,0.583319
Solar_utility,NY,1,3807,0.491044
Solar_utility,NY,1,3808,0.508618
Solar_utility,NY,1,3809,0.421598
Solar_utility,NY,1,381,0.0
Solar_utility,NY,1,3810,0.173785
Solar_utility,NY,1,3811,0.137618
Solar_utility,NY,1,3812,0.01638
Solar_utility,NY,1,3813,0.0
Solar_utility,NY,1,3814,0.0
Solar_utility,NY,1,3815,0.0
Solar_utility,NY,1,3816,0.0
Solar_utility,NY,1,3817,0.0
Solar_utility,NY,1,3818,0.0
Solar_utility,NY,1,3819,0.0
Solar_utility,NY,1,382,0.0
Solar_utility,NY,1,3820,0.0
Solar_utility,NY,1,3821,0.021801
Solar_utility,NY,1,3822,0.142077
Solar_utility,NY,1,3823,0.163849
Solar_utility,NY,1,3824,0.401446
Solar_utility,NY,1,3825,0.580787
Solar_utility,NY,1,3826,0.686802
Solar_utility,NY,1,3827,0.640521
Solar_utility,NY,1,3828,0.655389
Solar_utility,NY,1,3829,0.751478
Solar_utility,NY,1,383,0.0
Solar_utility,NY,1,3830,0.728297
Solar_utility,NY,1,3831,0.726984
Solar_utility,NY,1,3832,0.573127
Solar_utility,NY,1,3833,0.543731
Solar_utility,NY,1,3834,0.209754
Solar_utility,NY,1,3835,0.201269
Solar_utility,NY,1,3836,0.0275
Solar_utility,NY,1,3837,0.0
Solar_utility,NY,1,3838,0.0
Solar_utility,NY,1,3839,0.0
Solar_utility,NY,1,384,0.0
Solar_utility,NY,1,3840,0.0
Solar_utility,NY,1,3841,0.0
Solar_utility,NY,1,3842,0.0
Solar_utility,NY,1,3843,0.0
Solar_utility,NY,1,3844,0.0
Solar_utility,NY,1,3845,0.024684
Solar_utility,NY,1,3846,0.170985
Solar_utility,NY,1,3847,0.187095
Solar_utility,NY,1,3848,0.519061
Solar_utility,NY,1,3849,0.573803
Solar_utility,NY,1,385,0.0
Solar_utility,NY,1,3850,0.660232
Solar_utility,NY,1,3851,0.638008
Solar_utility,NY,1,3852,0.62952
Solar_utility,NY,1,3853,0.602175
Solar_utility,NY,1,3854,0.709432
Solar_utility,NY,1,3855,0.652646
Solar_utility,NY,1,3856,0.6321
Solar_utility,NY,1,3857,0.544498
Solar_utility,NY,1,3858,0.202045
Solar_utility,NY,1,3859,0.151114
Solar_utility,NY,1,386,0.0
Solar_utility,NY,1,3860,0.016875
Solar_utility,NY,1,3861,0.0
Solar_utility,NY,1,3862,0.0
Solar_utility,NY,1,3863,0.0
Solar_utility,NY,1,3864,0.0
Solar_utility,NY,1,3865,0.0
Solar_utility,NY,1,3866,0.0
Solar_utility,NY,1,3867,0.0
Solar_utility,NY,1,3868,0.0
Solar_utility,NY,1,3869,0.007061
Solar_utility,NY,1,387,0.0
Solar_utility,NY,1,3870,0.061866
Solar_utility,NY,1,3871,0.090383
Solar_utility,NY,1,3872,0.209093
Solar_utility,NY,1,3873,0.274283
Solar_utility,NY,1,3874,0.336094
Solar_utility,NY,1,3875,0.387096
Solar_utility,NY,1,3876,0.37626
Solar_utility,NY,1,3877,0.473974
Solar_utility,NY,1,3878,0.481869
Solar_utility,NY,1,3879,0.398659
Solar_utility,NY,1,388,0.0
Solar_utility,NY,1,3880,0.337548
Solar_utility,NY,1,3881,0.270903
Solar_utility,NY,1,3882,0.143213
Solar_utility,NY,1,3883,0.091729
Solar_utility,NY,1,3884,0.02397
Solar_utility,NY,1,3885,0.0
Solar_utility,NY,1,3886,0.0
Solar_utility,NY,1,3887,0.0
Solar_utility,NY,1,3888,0.0
Solar_utility,NY,1,3889,0.0
Solar_utility,NY,1,389,0.0
Solar_utility,NY,1,3890,0.0
Solar_utility,NY,1,3891,0.0
Solar_utility,NY,1,3892,0.0
Solar_utility,NY,1,3893,0.014652
Solar_utility,NY,1,3894,0.107002
Solar_utility,NY,1,3895,0.147843
Solar_utility,NY,1,3896,0.353776
Solar_utility,NY,1,3897,0.431314
Solar_utility,NY,1,3898,0.51788
Solar_utility,NY,1,3899,0.570327
Solar_utility,NY,1,39,0.107162
Solar_utility,NY,1,390,0.0
Solar_utility,NY,1,3900,0.640842
Solar_utility,NY,1,3901,0.606031
Solar_utility,NY,1,3902,0.534555
Solar_utility,NY,1,3903,0.55471
Solar_utility,NY,1,3904,0.572959
Solar_utility,NY,1,3905,0.524853
Solar_utility,NY,1,3906,0.185469
Solar_utility,NY,1,3907,0.138583
Solar_utility,NY,1,3908,0.018675
Solar_utility,NY,1,3909,0.0
Solar_utility,NY,1,391,0.0
Solar_utility,NY,1,3910,0.0
Solar_utility,NY,1,3911,0.0
Solar_utility,NY,1,3912,0.0
Solar_utility,NY,1,3913,0.0
Solar_utility,NY,1,3914,0.0
Solar_utility,NY,1,3915,0.0
Solar_utility,NY,1,3916,0.0
Solar_utility,NY,1,3917,0.024151
Solar_utility,NY,1,3918,0.186765
Solar_utility,NY,1,3919,0.167742
Solar_utility,NY,1,392,0.038032
Solar_utility,NY,1,3920,0.491873
Solar_utility,NY,1,3921,0.527152
Solar_utility,NY,1,3922,0.553471
Solar_utility,NY,1,3923,0.575037
Solar_utility,NY,1,3924,0.601314
Solar_utility,NY,1,3925,0.586449
Solar_utility,NY,1,3926,0.599817
Solar_utility,NY,1,3927,0.544438
Solar_utility,NY,1,3928,0.567758
Solar_utility,NY,1,3929,0.482425
Solar_utility,NY,1,393,0.229054
Solar_utility,NY,1,3930,0.222997
Solar_utility,NY,1,3931,0.217245
Solar_utility,NY,1,3932,0.048248
Solar_utility,NY,1,3933,0.0
Solar_utility,NY,1,3934,0.0
Solar_utility,NY,1,3935,0.0
Solar_utility,NY,1,3936,0.0
Solar_utility,NY,1,3937,0.0
Solar_utility,NY,1,3938,0.0
Solar_utility,NY,1,3939,0.0
Solar_utility,NY,1,394,0.356062
Solar_utility,NY,1,3940,0.0
Solar_utility,NY,1,3941,0.025684
Solar_utility,NY,1,3942,0.179441
Solar_utility,NY,1,3943,0.165032
Solar_utility,NY,1,3944,0.508921
Solar_utility,NY,1,3945,0.671894
Solar_utility,NY,1,3946,0.756678
Solar_utility,NY,1,3947,0.772157
Solar_utility,NY,1,3948,0.751632
Solar_utility,NY,1,3949,0.794316
Solar_utility,NY,1,395,0.395482
Solar_utility,NY,1,3950,0.844434
Solar_utility,NY,1,3951,0.730912
Solar_utility,NY,1,3952,0.721084
Solar_utility,NY,1,3953,0.659425
Solar_utility,NY,1,3954,0.267393
Solar_utility,NY,1,3955,0.291653
Solar_utility,NY,1,3956,0.056518
Solar_utility,NY,1,3957,0.0
Solar_utility,NY,1,3958,0.0
Solar_utility,NY,1,3959,0.0
Solar_utility,NY,1,396,0.464253
Solar_utility,NY,1,3960,0.0
Solar_utility,NY,1,3961,0.0
Solar_utility,NY,1,3962,0.0
Solar_utility,NY,1,3963,0.0
Solar_utility,NY,1,3964,0.0
Solar_utility,NY,1,3965,0.019158
Solar_utility,NY,1,3966,0.183113
Solar_utility,NY,1,3967,0.197536
Solar_utility,NY,1,3968,0.607072
Solar_utility,NY,1,3969,0.666312
Solar_utility,NY,1,397,0.355188
Solar_utility,NY,1,3970,0.806049
Solar_utility,NY,1,3971,0.755563
Solar_utility,NY,1,3972,0.780461
Solar_utility,NY,1,3973,0.733715
Solar_utility,NY,1,3974,0.753055
Solar_utility,NY,1,3975,0.738749
Solar_utility,NY,1,3976,0.670428
Solar_utility,NY,1,3977,0.556406
Solar_utility,NY,1,3978,0.22144
Solar_utility,NY,1,3979,0.214102
Solar_utility,NY,1,398,0.333951
Solar_utility,NY,1,3980,0.030002
Solar_utility,NY,1,3981,0.0
Solar_utility,NY,1,3982,0.0
Solar_utility,NY,1,3983,0.0
Solar_utility,NY,1,3984,0.0
Solar_utility,NY,1,3985,0.0
Solar_utility,NY,1,3986,0.0
Solar_utility,NY,1,3987,0.0
Solar_utility,NY,1,3988,0.0
Solar_utility,NY,1,3989,0.024016
Solar_utility,NY,1,399,0.295647
Solar_utility,NY,1,3990,0.18581
Solar_utility,NY,1,3991,0.160204
Solar_utility,NY,1,3992,0.473696
Solar_utility,NY,1,3993,0.580003
Solar_utility,NY,1,3994,0.602722
Solar_utility,NY,1,3995,0.692111
Solar_utility,NY,1,3996,0.782451
Solar_utility,NY,1,3997,0.7416
Solar_utility,NY,1,3998,0.708412
Solar_utility,NY,1,3999,0.654068
Solar_utility,NY,1,4,0.0
Solar_utility,NY,1,40,0.126697
Solar_utility,NY,1,400,0.180482
Solar_utility,NY,1,4000,0.583154
Solar_utility,NY,1,4001,0.469882
Solar_utility,NY,1,4002,0.215793
Solar_utility,NY,1,4003,0.165848
Solar_utility,NY,1,4004,0.028624
Solar_utility,NY,1,4005,0.0
Solar_utility,NY,1,4006,0.0
Solar_utility,NY,1,4007,0.0
Solar_utility,NY,1,4008,0.0
Solar_utility,NY,1,4009,0.0
Solar_utility,NY,1,401,0.055204
Solar_utility,NY,1,4010,0.0
Solar_utility,NY,1,4011,0.0
Solar_utility,NY,1,4012,0.0
Solar_utility,NY,1,4013,0.023336
Solar_utility,NY,1,4014,0.141469
Solar_utility,NY,1,4015,0.175371
Solar_utility,NY,1,4016,0.466711
Solar_utility,NY,1,4017,0.605977
Solar_utility,NY,1,4018,0.636478
Solar_utility,NY,1,4019,0.694223
Solar_utility,NY,1,402,0.000616
Solar_utility,NY,1,4020,0.671168
Solar_utility,NY,1,4021,0.654352
Solar_utility,NY,1,4022,0.632403
Solar_utility,NY,1,4023,0.622331
Solar_utility,NY,1,4024,0.576914
Solar_utility,NY,1,4025,0.611907
Solar_utility,NY,1,4026,0.231843
Solar_utility,NY,1,4027,0.221179
Solar_utility,NY,1,4028,0.039603
Solar_utility,NY,1,4029,0.0
Solar_utility,NY,1,403,0.0
Solar_utility,NY,1,4030,0.0
Solar_utility,NY,1,4031,0.0
Solar_utility,NY,1,4032,0.0
Solar_utility,NY,1,4033,0.0
Solar_utility,NY,1,4034,0.0
Solar_utility,NY,1,4035,0.0
Solar_utility,NY,1,4036,0.0
Solar_utility,NY,1,4037,0.018875
Solar_utility,NY,1,4038,0.121232
Solar_utility,NY,1,4039,0.178827
Solar_utility,NY,1,404,0.0
Solar_utility,NY,1,4040,0.448395
Solar_utility,NY,1,4041,0.578386
Solar_utility,NY,1,4042,0.58678
Solar_utility,NY,1,4043,0.611013
Solar_utility,NY,1,4044,0.640555
Solar_utility,NY,1,4045,0.620734
Solar_utility,NY,1,4046,0.554429
Solar_utility,NY,1,4047,0.579867
Solar_utility,NY,1,4048,0.476332
Solar_utility,NY,1,4049,0.572488
Solar_utility,NY,1,405,0.0
Solar_utility,NY,1,4050,0.247996
Solar_utility,NY,1,4051,0.211028
Solar_utility,NY,1,4052,0.037928
Solar_utility,NY,1,4053,0.0
Solar_utility,NY,1,4054,0.0
Solar_utility,NY,1,4055,0.0
Solar_utility,NY,1,4056,0.0
Solar_utility,NY,1,4057,0.0
Solar_utility,NY,1,4058,0.0
Solar_utility,NY,1,4059,0.0
Solar_utility,NY,1,406,0.0
