source_region,destination_region,season,year,TranLimit
21,25,1.0,2046,0.106
21,25,1.0,2047,0.106
21,25,1.0,2048,0.106
21,25,1.0,2049,0.106
21,25,1.0,2050,0.106
21,25,2.0,2023,0.106
21,25,2.0,2024,0.106
21,25,2.0,2025,0.106
21,25,2.0,2026,0.106
21,25,2.0,2027,0.106
21,25,2.0,2028,0.106
21,25,2.0,2029,0.106
21,25,2.0,2030,0.106
21,25,2.0,2031,0.106
21,25,2.0,2032,0.106
21,25,2.0,2033,0.106
21,25,2.0,2034,0.106
21,25,2.0,2035,0.106
21,25,2.0,2036,0.106
21,25,2.0,2037,0.106
21,25,2.0,2038,0.106
21,25,2.0,2039,0.106
21,25,2.0,2040,0.106
21,25,2.0,2041,0.106
21,25,2.0,2042,0.106
21,25,2.0,2043,0.106
21,25,2.0,2044,0.106
21,25,2.0,2045,0.106
21,25,2.0,2046,0.106
21,25,2.0,2047,0.106
21,25,2.0,2048,0.106
21,25,2.0,2049,0.106
21,25,2.0,2050,0.106
21,25,3.0,2023,0.106
21,25,3.0,2024,0.106
21,25,3.0,2025,0.106
21,25,3.0,2026,0.106
21,25,3.0,2027,0.106
21,25,3.0,2028,0.106
21,25,3.0,2029,0.106
21,25,3.0,2030,0.106
21,25,3.0,2031,0.106
21,25,3.0,2032,0.106
21,25,3.0,2033,0.106
21,25,3.0,2034,0.106
21,25,3.0,2035,0.106
21,25,3.0,2036,0.106
21,25,3.0,2037,0.106
21,25,3.0,2038,0.106
21,25,3.0,2039,0.106
21,25,3.0,2040,0.106
21,25,3.0,2041,0.106
21,25,3.0,2042,0.106
21,25,3.0,2043,0.106
21,25,3.0,2044,0.106
21,25,3.0,2045,0.106
21,25,3.0,2046,0.106
21,25,3.0,2047,0.106
21,25,3.0,2048,0.106
21,25,3.0,2049,0.106
21,25,3.0,2050,0.106
22,20,1.0,2023,0.489
22,20,1.0,2024,0.489
22,20,1.0,2025,0.489
22,20,1.0,2026,0.489
22,20,1.0,2027,0.489
22,20,1.0,2028,0.489
22,20,1.0,2029,0.489
22,20,1.0,2030,0.489
22,20,1.0,2031,0.489
22,20,1.0,2032,0.489
22,20,1.0,2033,0.489
22,20,1.0,2034,0.489
22,20,1.0,2035,0.489
22,20,1.0,2036,0.489
22,20,1.0,2037,0.489
22,20,1.0,2038,0.489
22,20,1.0,2039,0.489
22,20,1.0,2040,0.489
22,20,1.0,2041,0.489
22,20,1.0,2042,0.489
22,20,1.0,2043,0.489
22,20,1.0,2044,0.489
22,20,1.0,2045,0.489
22,20,1.0,2046,0.489
22,20,1.0,2047,0.489
22,20,1.0,2048,0.489
22,20,1.0,2049,0.489
22,20,1.0,2050,0.489
22,20,2.0,2023,0.489
22,20,2.0,2024,0.489
22,20,2.0,2025,0.489
22,20,2.0,2026,0.489
22,20,2.0,2027,0.489
22,20,2.0,2028,0.489
22,20,2.0,2029,0.489
22,20,2.0,2030,0.489
22,20,2.0,2031,0.489
22,20,2.0,2032,0.489
22,20,2.0,2033,0.489
22,20,2.0,2034,0.489
22,20,2.0,2035,0.489
22,20,2.0,2036,0.489
22,20,2.0,2037,0.489
22,20,2.0,2038,0.489
22,20,2.0,2039,0.489
22,20,2.0,2040,0.489
22,20,2.0,2041,0.489
22,20,2.0,2042,0.489
22,20,2.0,2043,0.489
22,20,2.0,2044,0.489
22,20,2.0,2045,0.489
22,20,2.0,2046,0.489
22,20,2.0,2047,0.489
22,20,2.0,2048,0.489
22,20,2.0,2049,0.489
22,20,2.0,2050,0.489
22,20,3.0,2023,0.489
22,20,3.0,2024,0.489
22,20,3.0,2025,0.489
22,20,3.0,2026,0.489
22,20,3.0,2027,0.489
22,20,3.0,2028,0.489
22,20,3.0,2029,0.489
22,20,3.0,2030,0.489
22,20,3.0,2031,0.489
22,20,3.0,2032,0.489
22,20,3.0,2033,0.489
22,20,3.0,2034,0.489
22,20,3.0,2035,0.489
22,20,3.0,2036,0.489
22,20,3.0,2037,0.489
22,20,3.0,2038,0.489
22,20,3.0,2039,0.489
22,20,3.0,2040,0.489
22,20,3.0,2041,0.489
22,20,3.0,2042,0.489
22,20,3.0,2043,0.489
22,20,3.0,2044,0.489
22,20,3.0,2045,0.489
22,20,3.0,2046,0.489
22,20,3.0,2047,0.489
22,20,3.0,2048,0.489
22,20,3.0,2049,0.489
22,20,3.0,2050,0.489
22,21,1.0,2023,7.918
22,21,1.0,2024,7.918
22,21,1.0,2025,7.918
22,21,1.0,2026,7.918
22,21,1.0,2027,7.918
22,21,1.0,2028,7.918
22,21,1.0,2029,7.918
22,21,1.0,2030,7.918
22,21,1.0,2031,7.918
22,21,1.0,2032,7.918
22,21,1.0,2033,7.918
22,21,1.0,2034,7.918
22,21,1.0,2035,7.918
22,21,1.0,2036,7.918
22,21,1.0,2037,7.918
22,21,1.0,2038,7.918
22,21,1.0,2039,7.918
22,21,1.0,2040,7.918
22,21,1.0,2041,7.918
22,21,1.0,2042,7.918
22,21,1.0,2043,7.918
22,21,1.0,2044,7.918
22,21,1.0,2045,7.918
22,21,1.0,2046,7.918
22,21,1.0,2047,7.918
22,21,1.0,2048,7.918
22,21,1.0,2049,7.918
22,21,1.0,2050,7.918
22,21,2.0,2023,7.918
22,21,2.0,2024,7.918
22,21,2.0,2025,7.918
22,21,2.0,2026,7.918
22,21,2.0,2027,7.918
22,21,2.0,2028,7.918
22,21,2.0,2029,7.918
22,21,2.0,2030,7.918
22,21,2.0,2031,7.918
22,21,2.0,2032,7.918
22,21,2.0,2033,7.918
22,21,2.0,2034,7.918
22,21,2.0,2035,7.918
22,21,2.0,2036,7.918
22,21,2.0,2037,7.918
22,21,2.0,2038,7.918
22,21,2.0,2039,7.918
22,21,2.0,2040,7.918
22,21,2.0,2041,7.918
22,21,2.0,2042,7.918
22,21,2.0,2043,7.918
22,21,2.0,2044,7.918
22,21,2.0,2045,7.918
22,21,2.0,2046,7.918
22,21,2.0,2047,7.918
22,21,2.0,2048,7.918
22,21,2.0,2049,7.918
22,21,2.0,2050,7.918
22,21,3.0,2023,7.918
22,21,3.0,2024,7.918
22,21,3.0,2025,7.918
22,21,3.0,2026,7.918
22,21,3.0,2027,7.918
22,21,3.0,2028,7.918
22,21,3.0,2029,7.918
22,21,3.0,2030,7.918
22,21,3.0,2031,7.918
22,21,3.0,2032,7.918
22,21,3.0,2033,7.918
22,21,3.0,2034,7.918
22,21,3.0,2035,7.918
22,21,3.0,2036,7.918
22,21,3.0,2037,7.918
22,21,3.0,2038,7.918
22,21,3.0,2039,7.918
22,21,3.0,2040,7.918
22,21,3.0,2041,7.918
22,21,3.0,2042,7.918
22,21,3.0,2043,7.918
22,21,3.0,2044,7.918
22,21,3.0,2045,7.918
22,21,3.0,2046,7.918
22,21,3.0,2047,7.918
22,21,3.0,2048,7.918
22,21,3.0,2049,7.918
22,21,3.0,2050,7.918
22,23,1.0,2023,2.381
22,23,1.0,2024,2.381
22,23,1.0,2025,2.381
22,23,1.0,2026,2.381
22,23,1.0,2027,2.381
22,23,1.0,2028,2.381
22,23,1.0,2029,2.381
22,23,1.0,2030,2.381
22,23,1.0,2031,2.381
22,23,1.0,2032,2.381
22,23,1.0,2033,2.381
22,23,1.0,2034,2.381
22,23,1.0,2035,2.381
22,23,1.0,2036,2.381
22,23,1.0,2037,2.381
22,23,1.0,2038,2.381
22,23,1.0,2039,2.381
22,23,1.0,2040,2.381
22,23,1.0,2041,2.381
22,23,1.0,2042,2.381
22,23,1.0,2043,2.381
22,23,1.0,2044,2.381
22,23,1.0,2045,2.381
22,23,1.0,2046,2.381
22,23,1.0,2047,2.381
22,23,1.0,2048,2.381
22,23,1.0,2049,2.381
22,23,1.0,2050,2.381
22,23,2.0,2023,2.381
22,23,2.0,2024,2.381
22,23,2.0,2025,2.381
22,23,2.0,2026,2.381
22,23,2.0,2027,2.381
22,23,2.0,2028,2.381
22,23,2.0,2029,2.381
22,23,2.0,2030,2.381
22,23,2.0,2031,2.381
22,23,2.0,2032,2.381
22,23,2.0,2033,2.381
22,23,2.0,2034,2.381
22,23,2.0,2035,2.381
22,23,2.0,2036,2.381
22,23,2.0,2037,2.381
22,23,2.0,2038,2.381
22,23,2.0,2039,2.381
22,23,2.0,2040,2.381
22,23,2.0,2041,2.381
22,23,2.0,2042,2.381
22,23,2.0,2043,2.381
22,23,2.0,2044,2.381
22,23,2.0,2045,2.381
22,23,2.0,2046,2.381
22,23,2.0,2047,2.381
22,23,2.0,2048,2.381
22,23,2.0,2049,2.381
22,23,2.0,2050,2.381
22,23,3.0,2023,2.381
22,23,3.0,2024,2.381
22,23,3.0,2025,2.381
22,23,3.0,2026,2.381
22,23,3.0,2027,2.381
22,23,3.0,2028,2.381
22,23,3.0,2029,2.381
22,23,3.0,2030,2.381
22,23,3.0,2031,2.381
22,23,3.0,2032,2.381
22,23,3.0,2033,2.381
22,23,3.0,2034,2.381
22,23,3.0,2035,2.381
22,23,3.0,2036,2.381
22,23,3.0,2037,2.381
22,23,3.0,2038,2.381
22,23,3.0,2039,2.381
22,23,3.0,2040,2.381
22,23,3.0,2041,2.381
22,23,3.0,2042,2.381
22,23,3.0,2043,2.381
22,23,3.0,2044,2.381
22,23,3.0,2045,2.381
22,23,3.0,2046,2.381
22,23,3.0,2047,2.381
22,23,3.0,2048,2.381
22,23,3.0,2049,2.381
22,23,3.0,2050,2.381
22,25,1.0,2023,2.291
22,25,1.0,2024,2.291
22,25,1.0,2025,2.291
22,25,1.0,2026,2.291
22,25,1.0,2027,2.291
22,25,1.0,2028,2.291
22,25,1.0,2029,2.291
22,25,1.0,2030,2.291
22,25,1.0,2031,2.291
22,25,1.0,2032,2.291
22,25,1.0,2033,2.291
22,25,1.0,2034,2.291
22,25,1.0,2035,2.291
22,25,1.0,2036,2.291
22,25,1.0,2037,2.291
22,25,1.0,2038,2.291
22,25,1.0,2039,2.291
22,25,1.0,2040,2.291
22,25,1.0,2041,2.291
22,25,1.0,2042,2.291
22,25,1.0,2043,2.291
22,25,1.0,2044,2.291
22,25,1.0,2045,2.291
22,25,1.0,2046,2.291
22,25,1.0,2047,2.291
22,25,1.0,2048,2.291
22,25,1.0,2049,2.291
22,25,1.0,2050,2.291
22,25,2.0,2023,2.291
22,25,2.0,2024,2.291
22,25,2.0,2025,2.291
22,25,2.0,2026,2.291
22,25,2.0,2027,2.291
22,25,2.0,2028,2.291
22,25,2.0,2029,2.291
22,25,2.0,2030,2.291
22,25,2.0,2031,2.291
22,25,2.0,2032,2.291
22,25,2.0,2033,2.291
22,25,2.0,2034,2.291
22,25,2.0,2035,2.291
22,25,2.0,2036,2.291
22,25,2.0,2037,2.291
22,25,2.0,2038,2.291
22,25,2.0,2039,2.291
22,25,2.0,2040,2.291
22,25,2.0,2041,2.291
22,25,2.0,2042,2.291
22,25,2.0,2043,2.291
22,25,2.0,2044,2.291
22,25,2.0,2045,2.291
22,25,2.0,2046,2.291
22,25,2.0,2047,2.291
22,25,2.0,2048,2.291
22,25,2.0,2049,2.291
22,25,2.0,2050,2.291
22,25,3.0,2023,2.291
22,25,3.0,2024,2.291
22,25,3.0,2025,2.291
22,25,3.0,2026,2.291
22,25,3.0,2027,2.291
22,25,3.0,2028,2.291
22,25,3.0,2029,2.291
22,25,3.0,2030,2.291
22,25,3.0,2031,2.291
22,25,3.0,2032,2.291
22,25,3.0,2033,2.291
22,25,3.0,2034,2.291
22,25,3.0,2035,2.291
22,25,3.0,2036,2.291
22,25,3.0,2037,2.291
22,25,3.0,2038,2.291
22,25,3.0,2039,2.291
22,25,3.0,2040,2.291
22,25,3.0,2041,2.291
22,25,3.0,2042,2.291
22,25,3.0,2043,2.291
22,25,3.0,2044,2.291
22,25,3.0,2045,2.291
22,25,3.0,2046,2.291
22,25,3.0,2047,2.291
22,25,3.0,2048,2.291
22,25,3.0,2049,2.291
22,25,3.0,2050,2.291
23,19,1.0,2023,0.2
23,19,1.0,2024,0.2
23,19,1.0,2025,0.2
23,19,1.0,2026,0.2
23,19,1.0,2027,0.2
23,19,1.0,2028,0.2
23,19,1.0,2029,0.2
23,19,1.0,2030,0.2
23,19,1.0,2031,0.2
23,19,1.0,2032,0.2
23,19,1.0,2033,0.2
23,19,1.0,2034,0.2
23,19,1.0,2035,0.2
23,19,1.0,2036,0.2
23,19,1.0,2037,0.2
23,19,1.0,2038,0.2
23,19,1.0,2039,0.2
23,19,1.0,2040,0.2
23,19,1.0,2041,0.2
23,19,1.0,2042,0.2
23,19,1.0,2043,0.2
23,19,1.0,2044,0.2
23,19,1.0,2045,0.2
23,19,1.0,2046,0.2
23,19,1.0,2047,0.2
23,19,1.0,2048,0.2
23,19,1.0,2049,0.2
23,19,1.0,2050,0.2
23,19,2.0,2023,0.2
23,19,2.0,2024,0.2
23,19,2.0,2025,0.2
23,19,2.0,2026,0.2
23,19,2.0,2027,0.2
23,19,2.0,2028,0.2
23,19,2.0,2029,0.2
23,19,2.0,2030,0.2
23,19,2.0,2031,0.2
23,19,2.0,2032,0.2
23,19,2.0,2033,0.2
23,19,2.0,2034,0.2
23,19,2.0,2035,0.2
23,19,2.0,2036,0.2
23,19,2.0,2037,0.2
23,19,2.0,2038,0.2
23,19,2.0,2039,0.2
23,19,2.0,2040,0.2
23,19,2.0,2041,0.2
23,19,2.0,2042,0.2
23,19,2.0,2043,0.2
23,19,2.0,2044,0.2
23,19,2.0,2045,0.2
23,19,2.0,2046,0.2
23,19,2.0,2047,0.2
23,19,2.0,2048,0.2
23,19,2.0,2049,0.2
23,19,2.0,2050,0.2
23,19,3.0,2023,0.2
23,19,3.0,2024,0.2
23,19,3.0,2025,0.2
23,19,3.0,2026,0.2
23,19,3.0,2027,0.2
23,19,3.0,2028,0.2
23,19,3.0,2029,0.2
23,19,3.0,2030,0.2
23,19,3.0,2031,0.2
23,19,3.0,2032,0.2
23,19,3.0,2033,0.2
23,19,3.0,2034,0.2
23,19,3.0,2035,0.2
23,19,3.0,2036,0.2
23,19,3.0,2037,0.2
23,19,3.0,2038,0.2
23,19,3.0,2039,0.2
23,19,3.0,2040,0.2
23,19,3.0,2041,0.2
23,19,3.0,2042,0.2
23,19,3.0,2043,0.2
23,19,3.0,2044,0.2
23,19,3.0,2045,0.2
23,19,3.0,2046,0.2
23,19,3.0,2047,0.2
23,19,3.0,2048,0.2
23,19,3.0,2049,0.2
23,19,3.0,2050,0.2
23,21,1.0,2023,4.441
23,21,1.0,2024,4.441
23,21,1.0,2025,4.441
23,21,1.0,2026,4.441
23,21,1.0,2027,4.441
23,21,1.0,2028,4.441
23,21,1.0,2029,4.441
23,21,1.0,2030,4.441
23,21,1.0,2031,4.441
23,21,1.0,2032,4.441
23,21,1.0,2033,4.441
23,21,1.0,2034,4.441
23,21,1.0,2035,4.441
23,21,1.0,2036,4.441
23,21,1.0,2037,4.441
23,21,1.0,2038,4.441
23,21,1.0,2039,4.441
23,21,1.0,2040,4.441
23,21,1.0,2041,4.441
23,21,1.0,2042,4.441
23,21,1.0,2043,4.441
23,21,1.0,2044,4.441
23,21,1.0,2045,4.441
23,21,1.0,2046,4.441
23,21,1.0,2047,4.441
23,21,1.0,2048,4.441
23,21,1.0,2049,4.441
23,21,1.0,2050,4.441
23,21,2.0,2023,4.441
23,21,2.0,2024,4.441
23,21,2.0,2025,4.441
23,21,2.0,2026,4.441
23,21,2.0,2027,4.441
23,21,2.0,2028,4.441
23,21,2.0,2029,4.441
23,21,2.0,2030,4.441
23,21,2.0,2031,4.441
23,21,2.0,2032,4.441
23,21,2.0,2033,4.441
23,21,2.0,2034,4.441
23,21,2.0,2035,4.441
23,21,2.0,2036,4.441
23,21,2.0,2037,4.441
23,21,2.0,2038,4.441
23,21,2.0,2039,4.441
23,21,2.0,2040,4.441
23,21,2.0,2041,4.441
23,21,2.0,2042,4.441
23,21,2.0,2043,4.441
23,21,2.0,2044,4.441
23,21,2.0,2045,4.441
23,21,2.0,2046,4.441
23,21,2.0,2047,4.441
23,21,2.0,2048,4.441
23,21,2.0,2049,4.441
23,21,2.0,2050,4.441
23,21,3.0,2023,4.441
23,21,3.0,2024,4.441
23,21,3.0,2025,4.441
23,21,3.0,2026,4.441
23,21,3.0,2027,4.441
23,21,3.0,2028,4.441
23,21,3.0,2029,4.441
23,21,3.0,2030,4.441
23,21,3.0,2031,4.441
23,21,3.0,2032,4.441
23,21,3.0,2033,4.441
23,21,3.0,2034,4.441
23,21,3.0,2035,4.441
23,21,3.0,2036,4.441
23,21,3.0,2037,4.441
23,21,3.0,2038,4.441
23,21,3.0,2039,4.441
23,21,3.0,2040,4.441
23,21,3.0,2041,4.441
23,21,3.0,2042,4.441
23,21,3.0,2043,4.441
23,21,3.0,2044,4.441
23,21,3.0,2045,4.441
23,21,3.0,2046,4.441
23,21,3.0,2047,4.441
23,21,3.0,2048,4.441
23,21,3.0,2049,4.441
23,21,3.0,2050,4.441
23,22,1.0,2023,2.78
23,22,1.0,2024,2.78
23,22,1.0,2025,2.78
23,22,1.0,2026,2.78
23,22,1.0,2027,2.78
23,22,1.0,2028,2.78
23,22,1.0,2029,2.78
23,22,1.0,2030,2.78
23,22,1.0,2031,2.78
23,22,1.0,2032,2.78
23,22,1.0,2033,2.78
23,22,1.0,2034,2.78
23,22,1.0,2035,2.78
23,22,1.0,2036,2.78
23,22,1.0,2037,2.78
23,22,1.0,2038,2.78
23,22,1.0,2039,2.78
23,22,1.0,2040,2.78
23,22,1.0,2041,2.78
23,22,1.0,2042,2.78
23,22,1.0,2043,2.78
23,22,1.0,2044,2.78
23,22,1.0,2045,2.78
23,22,1.0,2046,2.78
23,22,1.0,2047,2.78
23,22,1.0,2048,2.78
23,22,1.0,2049,2.78
23,22,1.0,2050,2.78
23,22,2.0,2023,2.78
23,22,2.0,2024,2.78
23,22,2.0,2025,2.78
23,22,2.0,2026,2.78
23,22,2.0,2027,2.78
23,22,2.0,2028,2.78
23,22,2.0,2029,2.78
23,22,2.0,2030,2.78
23,22,2.0,2031,2.78
23,22,2.0,2032,2.78
23,22,2.0,2033,2.78
23,22,2.0,2034,2.78
23,22,2.0,2035,2.78
23,22,2.0,2036,2.78
23,22,2.0,2037,2.78
23,22,2.0,2038,2.78
23,22,2.0,2039,2.78
23,22,2.0,2040,2.78
23,22,2.0,2041,2.78
23,22,2.0,2042,2.78
23,22,2.0,2043,2.78
23,22,2.0,2044,2.78
23,22,2.0,2045,2.78
23,22,2.0,2046,2.78
23,22,2.0,2047,2.78
23,22,2.0,2048,2.78
23,22,2.0,2049,2.78
23,22,2.0,2050,2.78
23,22,3.0,2023,2.78
23,22,3.0,2024,2.78
23,22,3.0,2025,2.78
23,22,3.0,2026,2.78
23,22,3.0,2027,2.78
23,22,3.0,2028,2.78
23,22,3.0,2029,2.78
23,22,3.0,2030,2.78
23,22,3.0,2031,2.78
23,22,3.0,2032,2.78
23,22,3.0,2033,2.78
23,22,3.0,2034,2.78
23,22,3.0,2035,2.78
23,22,3.0,2036,2.78
23,22,3.0,2037,2.78
23,22,3.0,2038,2.78
23,22,3.0,2039,2.78
23,22,3.0,2040,2.78
23,22,3.0,2041,2.78
23,22,3.0,2042,2.78
23,22,3.0,2043,2.78
23,22,3.0,2044,2.78
23,22,3.0,2045,2.78
23,22,3.0,2046,2.78
23,22,3.0,2047,2.78
23,22,3.0,2048,2.78
23,22,3.0,2049,2.78
23,22,3.0,2050,2.78
23,24,1.0,2023,0.095
23,24,1.0,2024,0.095
23,24,1.0,2025,0.095
23,24,1.0,2026,0.095
23,24,1.0,2027,0.095
23,24,1.0,2028,0.095
23,24,1.0,2029,0.095
23,24,1.0,2030,0.095
23,24,1.0,2031,0.095
23,24,1.0,2032,0.095
23,24,1.0,2033,0.095
23,24,1.0,2034,0.095
23,24,1.0,2035,0.095
23,24,1.0,2036,0.095
23,24,1.0,2037,0.095
23,24,1.0,2038,0.095
23,24,1.0,2039,0.095
23,24,1.0,2040,0.095
23,24,1.0,2041,0.095
23,24,1.0,2042,0.095
23,24,1.0,2043,0.095
23,24,1.0,2044,0.095
23,24,1.0,2045,0.095
23,24,1.0,2046,0.095
23,24,1.0,2047,0.095
23,24,1.0,2048,0.095
23,24,1.0,2049,0.095
23,24,1.0,2050,0.095
23,24,2.0,2023,0.095
23,24,2.0,2024,0.095
23,24,2.0,2025,0.095
23,24,2.0,2026,0.095
23,24,2.0,2027,0.095
23,24,2.0,2028,0.095
23,24,2.0,2029,0.095
23,24,2.0,2030,0.095
23,24,2.0,2031,0.095
23,24,2.0,2032,0.095
23,24,2.0,2033,0.095
23,24,2.0,2034,0.095
23,24,2.0,2035,0.095
23,24,2.0,2036,0.095
23,24,2.0,2037,0.095
23,24,2.0,2038,0.095
23,24,2.0,2039,0.095
23,24,2.0,2040,0.095
23,24,2.0,2041,0.095
23,24,2.0,2042,0.095
23,24,2.0,2043,0.095
23,24,2.0,2044,0.095
23,24,2.0,2045,0.095
23,24,2.0,2046,0.095
23,24,2.0,2047,0.095
23,24,2.0,2048,0.095
23,24,2.0,2049,0.095
23,24,2.0,2050,0.095
23,24,3.0,2023,0.095
23,24,3.0,2024,0.095
23,24,3.0,2025,0.095
23,24,3.0,2026,0.095
23,24,3.0,2027,0.095
23,24,3.0,2028,0.095
23,24,3.0,2029,0.095
23,24,3.0,2030,0.095
23,24,3.0,2031,0.095
23,24,3.0,2032,0.095
23,24,3.0,2033,0.095
23,24,3.0,2034,0.095
23,24,3.0,2035,0.095
23,24,3.0,2036,0.095
23,24,3.0,2037,0.095
23,24,3.0,2038,0.095
23,24,3.0,2039,0.095
23,24,3.0,2040,0.095
23,24,3.0,2041,0.095
23,24,3.0,2042,0.095
23,24,3.0,2043,0.095
23,24,3.0,2044,0.095
23,24,3.0,2045,0.095
23,24,3.0,2046,0.095
23,24,3.0,2047,0.095
23,24,3.0,2048,0.095
23,24,3.0,2049,0.095
23,24,3.0,2050,0.095
23,25,1.0,2023,3.67
23,25,1.0,2024,3.67
23,25,1.0,2025,3.67
23,25,1.0,2026,3.67
23,25,1.0,2027,3.67
23,25,1.0,2028,3.67
23,25,1.0,2029,3.67
23,25,1.0,2030,3.67
23,25,1.0,2031,3.67
23,25,1.0,2032,3.67
23,25,1.0,2033,3.67
23,25,1.0,2034,3.67
23,25,1.0,2035,3.67
23,25,1.0,2036,3.67
23,25,1.0,2037,3.67
23,25,1.0,2038,3.67
23,25,1.0,2039,3.67
23,25,1.0,2040,3.67
23,25,1.0,2041,3.67
23,25,1.0,2042,3.67
23,25,1.0,2043,3.67
23,25,1.0,2044,3.67
23,25,1.0,2045,3.67
23,25,1.0,2046,3.67
23,25,1.0,2047,3.67
23,25,1.0,2048,3.67
23,25,1.0,2049,3.67
23,25,1.0,2050,3.67
23,25,2.0,2023,3.67
23,25,2.0,2024,3.67
23,25,2.0,2025,3.67
23,25,2.0,2026,3.67
23,25,2.0,2027,3.67
23,25,2.0,2028,3.67
23,25,2.0,2029,3.67
23,25,2.0,2030,3.67
23,25,2.0,2031,3.67
23,25,2.0,2032,3.67
23,25,2.0,2033,3.67
23,25,2.0,2034,3.67
23,25,2.0,2035,3.67
23,25,2.0,2036,3.67
23,25,2.0,2037,3.67
23,25,2.0,2038,3.67
23,25,2.0,2039,3.67
23,25,2.0,2040,3.67
23,25,2.0,2041,3.67
23,25,2.0,2042,3.67
23,25,2.0,2043,3.67
23,25,2.0,2044,3.67
23,25,2.0,2045,3.67
23,25,2.0,2046,3.67
23,25,2.0,2047,3.67
23,25,2.0,2048,3.67
23,25,2.0,2049,3.67
23,25,2.0,2050,3.67
23,25,3.0,2023,3.67
23,25,3.0,2024,3.67
23,25,3.0,2025,3.67
23,25,3.0,2026,3.67
23,25,3.0,2027,3.67
23,25,3.0,2028,3.67
23,25,3.0,2029,3.67
23,25,3.0,2030,3.67
23,25,3.0,2031,3.67
23,25,3.0,2032,3.67
23,25,3.0,2033,3.67
23,25,3.0,2034,3.67
23,25,3.0,2035,3.67
23,25,3.0,2036,3.67
23,25,3.0,2037,3.67
23,25,3.0,2038,3.67
23,25,3.0,2039,3.67
23,25,3.0,2040,3.67
23,25,3.0,2041,3.67
23,25,3.0,2042,3.67
23,25,3.0,2043,3.67
23,25,3.0,2044,3.67
23,25,3.0,2045,3.67
23,25,3.0,2046,3.67
23,25,3.0,2047,3.67
23,25,3.0,2048,3.67
23,25,3.0,2049,3.67
23,25,3.0,2050,3.67
24,18,1.0,2023,0.21
24,18,1.0,2024,0.21
24,18,1.0,2025,0.21
24,18,1.0,2026,0.21
24,18,1.0,2027,0.21
24,18,1.0,2028,0.21
24,18,1.0,2029,0.21
24,18,1.0,2030,0.21
24,18,1.0,2031,0.21
24,18,1.0,2032,0.21
24,18,1.0,2033,0.21
24,18,1.0,2034,0.21
24,18,1.0,2035,0.21
24,18,1.0,2036,0.21
24,18,1.0,2037,0.21
24,18,1.0,2038,0.21
24,18,1.0,2039,0.21
24,18,1.0,2040,0.21
24,18,1.0,2041,0.21
24,18,1.0,2042,0.21
24,18,1.0,2043,0.21
24,18,1.0,2044,0.21
24,18,1.0,2045,0.21
24,18,1.0,2046,0.21
24,18,1.0,2047,0.21
24,18,1.0,2048,0.21
24,18,1.0,2049,0.21
24,18,1.0,2050,0.21
24,18,2.0,2023,0.21
24,18,2.0,2024,0.21
24,18,2.0,2025,0.21
24,18,2.0,2026,0.21
24,18,2.0,2027,0.21
24,18,2.0,2028,0.21
24,18,2.0,2029,0.21
24,18,2.0,2030,0.21
24,18,2.0,2031,0.21
24,18,2.0,2032,0.21
24,18,2.0,2033,0.21
24,18,2.0,2034,0.21
24,18,2.0,2035,0.21
24,18,2.0,2036,0.21
24,18,2.0,2037,0.21
24,18,2.0,2038,0.21
24,18,2.0,2039,0.21
24,18,2.0,2040,0.21
24,18,2.0,2041,0.21
24,18,2.0,2042,0.21
24,18,2.0,2043,0.21
24,18,2.0,2044,0.21
24,18,2.0,2045,0.21
24,18,2.0,2046,0.21
24,18,2.0,2047,0.21
24,18,2.0,2048,0.21
24,18,2.0,2049,0.21
24,18,2.0,2050,0.21
24,18,3.0,2023,0.21
24,18,3.0,2024,0.21
24,18,3.0,2025,0.21
24,18,3.0,2026,0.21
24,18,3.0,2027,0.21
24,18,3.0,2028,0.21
24,18,3.0,2029,0.21
24,18,3.0,2030,0.21
24,18,3.0,2031,0.21
24,18,3.0,2032,0.21
24,18,3.0,2033,0.21
24,18,3.0,2034,0.21
24,18,3.0,2035,0.21
24,18,3.0,2036,0.21
24,18,3.0,2037,0.21
24,18,3.0,2038,0.21
24,18,3.0,2039,0.21
24,18,3.0,2040,0.21
24,18,3.0,2041,0.21
24,18,3.0,2042,0.21
24,18,3.0,2043,0.21
24,18,3.0,2044,0.21
24,18,3.0,2045,0.21
24,18,3.0,2046,0.21
24,18,3.0,2047,0.21
24,18,3.0,2048,0.21
24,18,3.0,2049,0.21
24,18,3.0,2050,0.21
24,19,1.0,2023,0.825
24,19,1.0,2024,0.825
24,19,1.0,2025,0.825
24,19,1.0,2026,0.825
24,19,1.0,2027,0.825
24,19,1.0,2028,0.825
24,19,1.0,2029,0.825
24,19,1.0,2030,0.825
24,19,1.0,2031,0.825
24,19,1.0,2032,0.825
24,19,1.0,2033,0.825
24,19,1.0,2034,0.825
24,19,1.0,2035,0.825
24,19,1.0,2036,0.825
24,19,1.0,2037,0.825
24,19,1.0,2038,0.825
24,19,1.0,2039,0.825
24,19,1.0,2040,0.825
24,19,1.0,2041,0.825
24,19,1.0,2042,0.825
24,19,1.0,2043,0.825
24,19,1.0,2044,0.825
24,19,1.0,2045,0.825
24,19,1.0,2046,0.825
24,19,1.0,2047,0.825
24,19,1.0,2048,0.825
24,19,1.0,2049,0.825
24,19,1.0,2050,0.825
24,19,2.0,2023,0.825
24,19,2.0,2024,0.825
24,19,2.0,2025,0.825
