region,year,hour,price_wt
2,2023,779,13800.0
2,2023,780,13800.0
2,2023,781,13800.0
2,2023,782,13800.0
2,2023,783,13800.0
2,2023,784,13800.0
2,2023,785,15000.0
2,2023,786,15000.0
2,2023,787,15000.0
2,2023,788,15000.0
2,2023,789,15000.0
2,2023,790,15000.0
2,2023,791,15000.0
2,2023,792,15000.0
2,2023,793,15000.0
2,2023,794,15000.0
2,2023,795,15000.0
2,2023,796,15000.0
2,2023,797,14300.0
2,2023,798,14300.0
2,2023,799,14300.0
2,2023,800,14300.0
2,2023,801,14300.0
2,2023,802,14300.0
2,2023,803,14300.0
2,2023,804,14300.0
2,2023,805,14300.0
2,2023,806,14300.0
2,2023,807,14300.0
2,2023,808,14300.0
2,2023,809,15000.0
2,2023,810,15000.0
2,2023,811,15000.0
2,2023,812,15000.0
2,2023,813,15000.0
2,2023,814,15000.0
2,2023,815,15000.0
2,2023,816,15000.0
2,2023,817,15000.0
2,2023,818,15000.0
2,2023,819,15000.0
2,2023,820,15000.0
2,2023,821,14300.0
2,2023,822,14300.0
2,2023,823,14300.0
2,2023,824,14300.0
2,2023,825,14300.0
2,2023,826,14300.0
2,2023,827,14300.0
2,2023,828,14300.0
2,2023,829,14300.0
2,2023,830,14300.0
2,2023,831,14300.0
2,2023,832,14300.0
2,2023,833,15000.0
2,2023,834,15000.0
2,2023,835,15000.0
2,2023,836,15000.0
2,2023,837,15000.0
2,2023,838,15000.0
2,2023,839,15000.0
2,2023,840,15000.0
2,2023,841,15000.0
2,2023,842,15000.0
2,2023,843,15000.0
2,2023,844,15000.0
2,2023,845,14300.0
2,2023,846,14300.0
2,2023,847,14300.0
2,2023,848,14300.0
2,2023,849,14300.0
2,2023,850,14300.0
2,2023,851,14300.0
2,2023,852,14300.0
2,2023,853,14300.0
2,2023,854,14300.0
2,2023,855,14300.0
2,2023,856,14300.0
2,2023,857,15000.0
2,2023,858,15000.0
2,2023,859,15000.0
2,2023,860,15000.0
2,2023,861,15000.0
2,2023,862,15000.0
2,2023,863,15000.0
2,2023,864,15000.0
2,2023,865,15000.0
2,2023,866,15000.0
2,2023,867,15000.0
2,2023,868,15000.0
2,2023,869,13979.591836734697
2,2023,870,13979.591836734697
2,2023,871,13979.591836734697
2,2023,872,13979.591836734697
2,2023,873,13979.591836734697
2,2023,874,13979.591836734697
2,2023,875,13979.591836734697
2,2023,876,13979.591836734697
2,2023,877,13979.591836734697
2,2023,878,13979.591836734697
2,2023,879,13979.591836734697
2,2023,880,13979.591836734697
2,2023,881,15000.0
2,2023,882,15000.0
2,2023,883,15000.0
2,2023,884,15000.0
2,2023,885,15000.0
2,2023,886,15000.0
2,2023,887,15000.0
2,2023,888,15000.0
2,2023,889,15000.0
2,2023,890,15000.0
2,2023,891,15000.0
2,2023,892,15000.0
2,2023,893,13979.591836734697
2,2023,894,13979.591836734697
2,2023,895,13979.591836734697
2,2023,896,13979.591836734697
2,2023,897,13979.591836734697
2,2023,898,13979.591836734697
2,2023,899,13979.591836734697
2,2023,900,13979.591836734697
2,2023,901,13979.591836734697
2,2023,902,13979.591836734697
2,2023,903,13979.591836734697
2,2023,904,13979.591836734697
2,2023,905,15000.0
2,2023,906,15000.0
2,2023,907,15000.0
2,2023,908,15000.0
2,2023,909,15000.0
2,2023,910,15000.0
2,2023,911,15000.0
2,2023,912,15000.0
2,2023,913,15000.0
2,2023,914,15000.0
2,2023,915,15000.0
2,2023,916,15000.0
2,2023,917,13979.591836734697
2,2023,918,13979.591836734697
2,2023,919,13979.591836734697
2,2023,920,13979.591836734697
2,2023,921,13979.591836734697
2,2023,922,13979.591836734697
2,2023,923,13979.591836734697
2,2023,924,13979.591836734697
2,2023,925,13979.591836734697
2,2023,926,13979.591836734697
2,2023,927,13979.591836734697
2,2023,928,13979.591836734697
2,2023,929,15000.0
2,2023,930,15000.0
2,2023,931,15000.0
2,2023,932,15000.0
2,2023,933,15000.0
2,2023,934,15000.0
2,2023,935,15000.0
2,2023,936,15000.0
2,2023,937,15000.0
2,2023,938,15000.0
2,2023,939,15000.0
2,2023,940,15000.0
2,2023,941,13900.0
2,2023,942,13900.0
2,2023,943,13900.0
2,2023,944,13900.0
2,2023,945,13900.0
2,2023,946,13900.0
2,2023,947,13800.0
2,2023,948,13800.0
2,2023,949,13800.0
2,2023,950,13800.0
2,2023,951,13800.0
2,2023,952,13800.0
2,2023,953,15000.0
2,2023,954,15000.0
2,2023,955,15000.0
2,2023,956,15000.0
2,2023,957,15000.0
2,2023,958,15000.0
2,2023,959,15000.0
2,2023,960,15000.0
2,2023,961,15000.0
2,2023,962,15000.0
2,2023,963,15000.0
2,2023,964,15000.0
2,2023,965,13900.0
2,2023,966,13900.0
2,2023,967,13900.0
2,2023,968,13900.0
2,2023,969,13900.0
2,2023,970,13900.0
2,2023,971,13800.0
2,2023,972,13800.0
2,2023,973,13800.0
2,2023,974,13800.0
2,2023,975,13800.0
2,2023,976,13800.0
2,2023,977,15000.0
2,2023,978,15000.0
2,2023,979,15000.0
2,2023,980,15000.0
2,2023,981,15000.0
2,2023,982,15000.0
2,2023,983,15000.0
2,2023,984,15000.0
2,2023,985,15000.0
2,2023,986,15000.0
2,2023,987,15000.0
2,2023,988,15000.0
2,2023,989,13900.0
2,2023,990,13900.0
2,2023,991,13900.0
2,2023,992,13900.0
2,2023,993,13900.0
2,2023,994,13900.0
2,2023,995,13800.0
2,2023,996,13800.0
2,2023,997,13800.0
2,2023,998,13800.0
2,2023,999,13800.0
2,2023,1000,13800.0
2,2023,1001,15000.0
2,2023,1002,15000.0
2,2023,1003,15000.0
2,2023,1004,15000.0
2,2023,1005,15000.0
2,2023,1006,15000.0
2,2023,1007,15000.0
2,2023,1008,15000.0
2,2023,1009,15000.0
2,2023,1010,15000.0
2,2023,1011,15000.0
2,2023,1012,15000.0
2,2023,1013,13800.0
2,2023,1014,13800.0
2,2023,1015,13800.0
2,2023,1016,13800.0
2,2023,1017,13800.0
2,2023,1018,13800.0
2,2023,1019,13800.0
2,2023,1020,13800.0
2,2023,1021,13800.0
2,2023,1022,13800.0
2,2023,1023,13800.0
2,2023,1024,13800.0
2,2023,1025,15000.0
2,2023,1026,15000.0
2,2023,1027,15000.0
2,2023,1028,15000.0
2,2023,1029,15000.0
2,2023,1030,15000.0
2,2023,1031,15000.0
2,2023,1032,15000.0
2,2023,1033,15000.0
2,2023,1034,15000.0
2,2023,1035,15000.0
2,2023,1036,15000.0
2,2023,1037,13900.0
2,2023,1038,13900.0
2,2023,1039,13900.0
2,2023,1040,13900.0
2,2023,1041,13900.0
2,2023,1042,13900.0
2,2023,1043,13800.0
2,2023,1044,13800.0
2,2023,1045,13800.0
2,2023,1046,13800.0
2,2023,1047,13800.0
2,2023,1048,13800.0
2,2023,1049,15000.0
2,2023,1050,15000.0
2,2023,1051,15000.0
2,2023,1052,15000.0
2,2023,1053,15000.0
2,2023,1054,15000.0
2,2023,1055,15000.0
2,2023,1056,15000.0
2,2023,1057,15000.0
2,2023,1058,15000.0
2,2023,1059,15000.0
2,2023,1060,15000.0
2,2023,1061,13979.591836734697
2,2023,1062,13979.591836734697
2,2023,1063,13979.591836734697
2,2023,1064,13979.591836734697
2,2023,1065,13979.591836734697
2,2023,1066,13979.591836734697
2,2023,1067,13979.591836734697
2,2023,1068,13979.591836734697
2,2023,1069,13979.591836734697
2,2023,1070,13979.591836734697
2,2023,1071,13979.591836734697
2,2023,1072,13979.591836734697
2,2023,1073,15000.0
2,2023,1074,15000.0
2,2023,1075,15000.0
2,2023,1076,15000.0
2,2023,1077,15000.0
2,2023,1078,15000.0
2,2023,1079,15000.0
2,2023,1080,15000.0
2,2023,1081,15000.0
2,2023,1082,15000.0
2,2023,1083,15000.0
2,2023,1084,15000.0
2,2023,1085,13979.591836734697
2,2023,1086,13979.591836734697
2,2023,1087,13979.591836734697
2,2023,1088,13979.591836734697
2,2023,1089,13979.591836734697
2,2023,1090,13979.591836734697
2,2023,1091,13979.591836734697
2,2023,1092,13979.591836734697
2,2023,1093,13979.591836734697
2,2023,1094,13979.591836734697
2,2023,1095,13979.591836734697
2,2023,1096,13979.591836734697
2,2023,1097,15000.0
2,2023,1098,15000.0
2,2023,1099,15000.0
2,2023,1100,15000.0
2,2023,1101,15000.0
2,2023,1102,15000.0
2,2023,1103,15000.0
2,2023,1104,15000.0
2,2023,1105,15000.0
2,2023,1106,15000.0
2,2023,1107,15000.0
2,2023,1108,15000.0
2,2023,1109,13900.0
2,2023,1110,13900.0
2,2023,1111,13900.0
2,2023,1112,13900.0
2,2023,1113,13900.0
2,2023,1114,13900.0
2,2023,1115,13800.0
2,2023,1116,13800.0
2,2023,1117,13800.0
2,2023,1118,13800.0
2,2023,1119,13800.0
2,2023,1120,13800.0
2,2023,1121,15000.0
2,2023,1122,15000.0
2,2023,1123,15000.0
2,2023,1124,15000.0
2,2023,1125,15000.0
2,2023,1126,15000.0
2,2023,1127,15000.0
2,2023,1128,15000.0
2,2023,1129,15000.0
2,2023,1130,15000.0
2,2023,1131,15000.0
2,2023,1132,15000.0
2,2023,1133,13800.0
2,2023,1134,13800.0
2,2023,1135,13800.0
2,2023,1136,13800.0
2,2023,1137,13800.0
2,2023,1138,13800.0
2,2023,1139,13800.0
2,2023,1140,13800.0
2,2023,1141,13800.0
2,2023,1142,13800.0
2,2023,1143,13800.0
2,2023,1144,13800.0
2,2023,1145,15000.0
2,2023,1146,15000.0
2,2023,1147,15000.0
2,2023,1148,15000.0
2,2023,1149,15000.0
2,2023,1150,15000.0
2,2023,1151,15000.0
2,2023,1152,15000.0
2,2023,1153,15000.0
2,2023,1154,15000.0
2,2023,1155,15000.0
2,2023,1156,15000.0
2,2023,1157,13900.0
2,2023,1158,13900.0
2,2023,1159,13900.0
2,2023,1160,13900.0
2,2023,1161,13900.0
2,2023,1162,13900.0
2,2023,1163,13800.0
2,2023,1164,13800.0
2,2023,1165,13800.0
2,2023,1166,13800.0
2,2023,1167,13800.0
2,2023,1168,13800.0
2,2023,1169,15000.0
2,2023,1170,15000.0
2,2023,1171,15000.0
2,2023,1172,15000.0
2,2023,1173,15000.0
2,2023,1174,15000.0
2,2023,1175,15000.0
2,2023,1176,15000.0
2,2023,1177,15000.0
2,2023,1178,15000.0
2,2023,1179,15000.0
2,2023,1180,15000.0
2,2023,1181,13900.0
2,2023,1182,13900.0
2,2023,1183,13900.0
2,2023,1184,13900.0
2,2023,1185,13900.0
2,2023,1186,13900.0
2,2023,1187,13800.0
2,2023,1188,13800.0
2,2023,1189,13800.0
2,2023,1190,13800.0
2,2023,1191,13800.0
2,2023,1192,13800.0
2,2023,1193,15000.0
2,2023,1194,15000.0
2,2023,1195,15000.0
2,2023,1196,15000.0
2,2023,1197,15000.0
2,2023,1198,15000.0
2,2023,1199,15000.0
2,2023,1200,15000.0
2,2023,1201,15000.0
2,2023,1202,15000.0
2,2023,1203,15000.0
2,2023,1204,15000.0
2,2023,1205,13800.0
2,2023,1206,13800.0
2,2023,1207,13800.0
2,2023,1208,13800.0
2,2023,1209,13800.0
2,2023,1210,13800.0
2,2023,1211,13800.0
2,2023,1212,13800.0
2,2023,1213,13800.0
2,2023,1214,13800.0
2,2023,1215,13800.0
2,2023,1216,13800.0
2,2023,1217,15000.0
2,2023,1218,15000.0
2,2023,1219,15000.0
2,2023,1220,15000.0
2,2023,1221,15000.0
2,2023,1222,15000.0
2,2023,1223,15000.0
2,2023,1224,15000.0
2,2023,1225,15000.0
2,2023,1226,15000.0
2,2023,1227,15000.0
2,2023,1228,15000.0
2,2023,1229,13800.0
2,2023,1230,13800.0
2,2023,1231,13800.0
2,2023,1232,13800.0
2,2023,1233,13800.0
2,2023,1234,13800.0
2,2023,1235,13800.0
2,2023,1236,13800.0
2,2023,1237,13800.0
2,2023,1238,13800.0
2,2023,1239,13800.0
2,2023,1240,13800.0
2,2023,1241,15000.0
2,2023,1242,15000.0
2,2023,1243,15000.0
2,2023,1244,15000.0
2,2023,1245,15000.0
2,2023,1246,15000.0
2,2023,1247,15000.0
2,2023,1248,15000.0
2,2023,1249,15000.0
2,2023,1250,15000.0
2,2023,1251,15000.0
2,2023,1252,15000.0
2,2023,1253,13800.0
2,2023,1254,13800.0
2,2023,1255,13800.0
2,2023,1256,13800.0
2,2023,1257,13800.0
2,2023,1258,13800.0
2,2023,1259,13800.0
2,2023,1260,13800.0
2,2023,1261,13800.0
2,2023,1262,13800.0
2,2023,1263,13800.0
2,2023,1264,13800.0
2,2023,1265,15000.0
2,2023,1266,15000.0
2,2023,1267,15000.0
2,2023,1268,15000.0
2,2023,1269,15000.0
2,2023,1270,15000.0
2,2023,1271,15000.0
2,2023,1272,15000.0
2,2023,1273,15000.0
2,2023,1274,15000.0
2,2023,1275,15000.0
2,2023,1276,15000.0
2,2023,1277,13900.0
2,2023,1278,13900.0
2,2023,1279,13900.0
2,2023,1280,13900.0
2,2023,1281,13900.0
2,2023,1282,13900.0
2,2023,1283,13800.0
2,2023,1284,13800.0
2,2023,1285,13800.0
2,2023,1286,13800.0
2,2023,1287,13800.0
2,2023,1288,13800.0
2,2023,1289,15000.0
2,2023,1290,15000.0
2,2023,1291,15000.0
2,2023,1292,15000.0
2,2023,1293,15000.0
2,2023,1294,15000.0
2,2023,1295,15000.0
2,2023,1296,15000.0
2,2023,1297,15000.0
2,2023,1298,15000.0
2,2023,1299,15000.0
2,2023,1300,15000.0
2,2023,1301,14300.0
2,2023,1302,14300.0
2,2023,1303,14300.0
2,2023,1304,14300.0
2,2023,1305,14300.0
2,2023,1306,14300.0
2,2023,1307,14300.0
2,2023,1308,14300.0
2,2023,1309,14300.0
2,2023,1310,14300.0
2,2023,1311,14300.0
2,2023,1312,14300.0
2,2023,1313,15000.0
2,2023,1314,15000.0
2,2023,1315,15000.0
2,2023,1316,15000.0
2,2023,1317,15000.0
2,2023,1318,15000.0
2,2023,1319,15000.0
2,2023,1320,15000.0
2,2023,1321,15000.0
2,2023,1322,15000.0
2,2023,1323,15000.0
2,2023,1324,15000.0
2,2023,1325,14300.0
2,2023,1326,14300.0
2,2023,1327,14300.0
2,2023,1328,14300.0
2,2023,1329,14300.0
2,2023,1330,14300.0
2,2023,1331,14300.0
2,2023,1332,14300.0
2,2023,1333,14300.0
2,2023,1334,14300.0
2,2023,1335,14300.0
2,2023,1336,14300.0
2,2023,1337,15000.0
2,2023,1338,15000.0
2,2023,1339,15000.0
2,2023,1340,15000.0
2,2023,1341,15000.0
2,2023,1342,15000.0
2,2023,1343,15000.0
2,2023,1344,15000.0
2,2023,1345,15000.0
2,2023,1346,15000.0
2,2023,1347,15000.0
2,2023,1348,15000.0
2,2023,1349,13900.0
2,2023,1350,13900.0
2,2023,1351,13900.0
2,2023,1352,13900.0
2,2023,1353,13900.0
2,2023,1354,13900.0
2,2023,1355,13800.0
2,2023,1356,13800.0
2,2023,1357,13800.0
2,2023,1358,13800.0
2,2023,1359,13800.0
2,2023,1360,13800.0
2,2023,1361,15000.0
2,2023,1362,15000.0
2,2023,1363,15000.0
2,2023,1364,15000.0
2,2023,1365,15000.0
2,2023,1366,15000.0
2,2023,1367,15000.0
2,2023,1368,15000.0
2,2023,1369,15000.0
2,2023,1370,15000.0
2,2023,1371,15000.0
2,2023,1372,15000.0
2,2023,1373,13800.0
2,2023,1374,13800.0
2,2023,1375,13800.0
2,2023,1376,13800.0
2,2023,1377,13800.0
2,2023,1378,13800.0
2,2023,1379,13800.0
2,2023,1380,13800.0
2,2023,1381,13800.0
2,2023,1382,13800.0
2,2023,1383,13800.0
2,2023,1384,13800.0
2,2023,1385,15000.0
2,2023,1386,15000.0
2,2023,1387,15000.0
2,2023,1388,15000.0
2,2023,1389,15000.0
2,2023,1390,15000.0
2,2023,1391,15000.0
2,2023,1392,15000.0
2,2023,1393,15000.0
2,2023,1394,15000.0
2,2023,1395,15000.0
2,2023,1396,15000.0
2,2023,1397,13900.0
2,2023,1398,13900.0
2,2023,1399,13900.0
2,2023,1400,13900.0
2,2023,1401,13900.0
2,2023,1402,13900.0
2,2023,1403,13800.0
2,2023,1404,13800.0
2,2023,1405,13800.0
2,2023,1406,13800.0
2,2023,1407,13800.0
2,2023,1408,13800.0
2,2023,1409,15000.0
2,2023,1410,15000.0
2,2023,1411,15000.0
2,2023,1412,15000.0
2,2023,1413,15000.0
2,2023,1414,15000.0
2,2023,1415,15000.0
2,2023,1416,15000.0
2,2023,1417,15000.0
2,2023,1418,15000.0
2,2023,1419,15000.0
2,2023,1420,15000.0
2,2023,1421,13800.0
2,2023,1422,13800.0
2,2023,1423,13800.0
2,2023,1424,13800.0
2,2023,1425,13800.0
2,2023,1426,13800.0
2,2023,1427,13800.0
2,2023,1428,13800.0
2,2023,1429,13800.0
2,2023,1430,13800.0
2,2023,1431,13800.0
2,2023,1432,13800.0
2,2023,1433,15000.0
2,2023,1434,15000.0
2,2023,1435,15000.0
2,2023,1436,15000.0
2,2023,1437,15000.0
2,2023,1438,15000.0
2,2023,1439,15000.0
2,2023,1440,15000.0
2,2023,1441,15000.0
2,2023,1442,15000.0
2,2023,1443,15000.0
2,2023,1444,15000.0
2,2023,1445,13800.0
2,2023,1446,13800.0
2,2023,1447,13800.0
2,2023,1448,13800.0
2,2023,1449,13800.0
2,2023,1450,13800.0
2,2023,1451,13800.0
2,2023,1452,13800.0
2,2023,1453,13800.0
2,2023,1454,13800.0
2,2023,1455,13800.0
2,2023,1456,13800.0
2,2023,1457,15000.0
2,2023,1458,15000.0
2,2023,1459,15000.0
2,2023,1460,15000.0
2,2023,1461,15000.0
2,2023,1462,15000.0
2,2023,1463,15000.0
2,2023,1464,15000.0
2,2023,1465,15000.0
2,2023,1466,15000.0
2,2023,1467,15000.0
2,2023,1468,15000.0
2,2023,1469,13800.0
2,2023,1470,13800.0
2,2023,1471,13800.0
2,2023,1472,13800.0
2,2023,1473,13800.0
2,2023,1474,13800.0
2,2023,1475,13800.0
2,2023,1476,13800.0
2,2023,1477,13800.0
2,2023,1478,13800.0
2,2023,1479,13800.0
2,2023,1480,13800.0
2,2023,1481,15000.0
2,2023,1482,15000.0
2,2023,1483,15000.0
2,2023,1484,15000.0
2,2023,1485,15000.0
2,2023,1486,15000.0
2,2023,1487,15000.0
2,2023,1488,15000.0
2,2023,1489,15000.0
2,2023,1490,15000.0
2,2023,1491,15000.0
2,2023,1492,15000.0
2,2023,1493,13800.0
2,2023,1494,13800.0
2,2023,1495,13800.0
2,2023,1496,13800.0
2,2023,1497,13800.0
2,2023,1498,13800.0
2,2023,1499,13800.0
2,2023,1500,13800.0
2,2023,1501,13800.0
2,2023,1502,13800.0
2,2023,1503,13800.0
2,2023,1504,13800.0
2,2023,1505,15000.0
2,2023,1506,15000.0
2,2023,1507,15000.0
2,2023,1508,15000.0
2,2023,1509,15000.0
2,2023,1510,15000.0
2,2023,1511,15000.0
2,2023,1512,15000.0
2,2023,1513,15000.0
2,2023,1514,15000.0
2,2023,1515,15000.0
2,2023,1516,15000.0
2,2023,1517,13800.0
2,2023,1518,13800.0
2,2023,1519,13800.0
2,2023,1520,13800.0
2,2023,1521,13800.0
2,2023,1522,13800.0
2,2023,1523,13800.0
2,2023,1524,13800.0
2,2023,1525,13800.0
2,2023,1526,13800.0
2,2023,1527,13800.0
2,2023,1528,13800.0
2,2023,1529,15000.0
2,2023,1530,15000.0
2,2023,1531,15000.0
2,2023,1532,15000.0
2,2023,1533,15000.0
2,2023,1534,15000.0
2,2023,1535,15000.0
2,2023,1536,15000.0
2,2023,1537,15000.0
2,2023,1538,15000.0
2,2023,1539,15000.0
2,2023,1540,15000.0
2,2023,1541,13800.0
2,2023,1542,13800.0
2,2023,1543,13800.0
2,2023,1544,13800.0
2,2023,1545,13800.0
2,2023,1546,13800.0
2,2023,1547,13800.0
2,2023,1548,13800.0
2,2023,1549,13800.0
2,2023,1550,13800.0
2,2023,1551,13800.0
2,2023,1552,13800.0
2,2023,1553,15000.0
2,2023,1554,15000.0
2,2023,1555,15000.0
2,2023,1556,15000.0
2,2023,1557,15000.0
2,2023,1558,15000.0
2,2023,1559,15000.0
2,2023,1560,15000.0
2,2023,1561,15000.0
2,2023,1562,15000.0
2,2023,1563,15000.0
2,2023,1564,15000.0
2,2023,1565,13800.0
2,2023,1566,13800.0
2,2023,1567,13800.0
2,2023,1568,13800.0
2,2023,1569,13800.0
2,2023,1570,13800.0
2,2023,1571,13800.0
2,2023,1572,13800.0
2,2023,1573,13800.0
2,2023,1574,13800.0
2,2023,1575,13800.0
2,2023,1576,13800.0
2,2023,1577,15000.0
2,2023,1578,15000.0
2,2023,1579,15000.0
2,2023,1580,15000.0
2,2023,1581,15000.0
2,2023,1582,15000.0
2,2023,1583,15000.0
2,2023,1584,15000.0
2,2023,1585,15000.0
2,2023,1586,15000.0
2,2023,1587,15000.0
2,2023,1588,15000.0
2,2023,1589,13800.0
2,2023,1590,13800.0
2,2023,1591,13800.0
2,2023,1592,13800.0
2,2023,1593,13800.0
2,2023,1594,13800.0
2,2023,1595,13800.0
2,2023,1596,13800.0
2,2023,1597,13800.0
2,2023,1598,13800.0
2,2023,1599,13800.0
2,2023,1600,13800.0
2,2023,1601,15000.0
2,2023,1602,15000.0
2,2023,1603,15000.0
2,2023,1604,15000.0
2,2023,1605,15000.0
2,2023,1606,15000.0
2,2023,1607,15000.0
2,2023,1608,15000.0
2,2023,1609,15000.0
2,2023,1610,15000.0
2,2023,1611,15000.0
2,2023,1612,15000.0
2,2023,1613,13900.0
2,2023,1614,13900.0
2,2023,1615,13900.0
2,2023,1616,13900.0
2,2023,1617,13900.0
2,2023,1618,13900.0
2,2023,1619,13800.0
2,2023,1620,13800.0
2,2023,1621,13800.0
2,2023,1622,13800.0
2,2023,1623,13800.0
2,2023,1624,13800.0
2,2023,1625,15000.0
2,2023,1626,15000.0
2,2023,1627,15000.0
2,2023,1628,15000.0
2,2023,1629,15000.0
2,2023,1630,15000.0
2,2023,1631,15000.0
2,2023,1632,15000.0
2,2023,1633,15000.0
2,2023,1634,15000.0
2,2023,1635,15000.0
2,2023,1636,15000.0
2,2023,1637,13900.0
2,2023,1638,13900.0
2,2023,1639,13900.0
2,2023,1640,13900.0
2,2023,1641,13900.0
2,2023,1642,13900.0
2,2023,1643,13800.0
2,2023,1644,13800.0
2,2023,1645,13800.0
2,2023,1646,13800.0
2,2023,1647,13800.0
2,2023,1648,13800.0
2,2023,1649,15000.0
2,2023,1650,15000.0
2,2023,1651,15000.0
2,2023,1652,15000.0
2,2023,1653,15000.0
2,2023,1654,15000.0
2,2023,1655,15000.0
2,2023,1656,15000.0
2,2023,1657,15000.0
2,2023,1658,15000.0
2,2023,1659,15000.0
2,2023,1660,15000.0
2,2023,1661,13900.0
2,2023,1662,13900.0
2,2023,1663,13900.0
2,2023,1664,13900.0
2,2023,1665,13900.0
2,2023,1666,13900.0
2,2023,1667,13800.0
2,2023,1668,13800.0
2,2023,1669,13800.0
2,2023,1670,13800.0
2,2023,1671,13800.0
2,2023,1672,13800.0
2,2023,1673,15000.0
2,2023,1674,15000.0
2,2023,1675,15000.0
2,2023,1676,15000.0
2,2023,1677,15000.0
2,2023,1678,15000.0
2,2023,1679,15000.0
2,2023,1680,15000.0
2,2023,1681,15000.0
2,2023,1682,15000.0
2,2023,1683,15000.0
2,2023,1684,15000.0
2,2023,1685,13900.0
2,2023,1686,13900.0
2,2023,1687,13900.0
2,2023,1688,13900.0
2,2023,1689,13900.0
2,2023,1690,13900.0
2,2023,1691,13800.0
2,2023,1692,13800.0
2,2023,1693,13800.0
2,2023,1694,13800.0
2,2023,1695,13800.0
2,2023,1696,13800.0
2,2023,1697,15000.0
2,2023,1698,15000.0
2,2023,1699,15000.0
2,2023,1700,15000.0
2,2023,1701,15000.0
2,2023,1702,15000.0
2,2023,1703,15000.0
2,2023,1704,15000.0
2,2023,1705,15000.0
2,2023,1706,15000.0
2,2023,1707,15000.0
2,2023,1708,15000.0
2,2023,1709,13900.0
2,2023,1710,13900.0
2,2023,1711,13900.0
2,2023,1712,13900.0
2,2023,1713,13900.0
2,2023,1714,13900.0
2,2023,1715,13800.0
2,2023,1716,13800.0
2,2023,1717,13800.0
2,2023,1718,13800.0
2,2023,1719,13800.0
2,2023,1720,13800.0
2,2023,1721,15000.0
2,2023,1722,15000.0
2,2023,1723,15000.0
2,2023,1724,15000.0
2,2023,1725,15000.0
2,2023,1726,15000.0
2,2023,1727,15000.0
2,2023,1728,15000.0
2,2023,1729,15000.0
2,2023,1730,15000.0
2,2023,1731,15000.0
2,2023,1732,15000.0
2,2023,1733,13800.0
2,2023,1734,13800.0
2,2023,1735,13800.0
2,2023,1736,13800.0
2,2023,1737,13800.0
2,2023,1738,13800.0
2,2023,1739,13800.0
2,2023,1740,13800.0
2,2023,1741,13800.0
2,2023,1742,13800.0
2,2023,1743,13800.0
2,2023,1744,13800.0
2,2023,1745,15000.0
2,2023,1746,15000.0
2,2023,1747,15000.0
2,2023,1748,15000.0
2,2023,1749,15000.0
2,2023,1750,15000.0
2,2023,1751,15000.0
2,2023,1752,15000.0
2,2023,1753,15000.0
2,2023,1754,15000.0
2,2023,1755,15000.0
2,2023,1756,15000.0
2,2023,1757,13800.0
2,2023,1758,13800.0
2,2023,1759,13800.0
2,2023,1760,13800.0
2,2023,1761,13800.0
2,2023,1762,13800.0
2,2023,1763,13800.0
2,2023,1764,13800.0
2,2023,1765,13800.0
2,2023,1766,13800.0
2,2023,1767,13800.0
2,2023,1768,13800.0
2,2023,1769,15000.0
2,2023,1770,15000.0
2,2023,1771,15000.0
2,2023,1772,15000.0
2,2023,1773,15000.0
2,2023,1774,15000.0
2,2023,1775,15000.0
2,2023,1776,15000.0
2,2023,1777,15000.0
2,2023,1778,15000.0
2,2023,1779,15000.0
2,2023,1780,15000.0
2,2023,1781,13800.0
2,2023,1782,13800.0
2,2023,1783,13800.0
2,2023,1784,13800.0
2,2023,1785,13800.0
2,2023,1786,13800.0
2,2023,1787,13800.0
2,2023,1788,13800.0
2,2023,1789,13800.0
2,2023,1790,13800.0
2,2023,1791,13800.0
2,2023,1792,13800.0
2,2023,1793,15000.0
2,2023,1794,15000.0
2,2023,1795,15000.0
2,2023,1796,15000.0
2,2023,1797,15000.0
2,2023,1798,15000.0
2,2023,1799,15000.0
2,2023,1800,15000.0
2,2023,1801,15000.0
2,2023,1802,15000.0
2,2023,1803,15000.0
2,2023,1804,15000.0
2,2023,1805,13800.0
2,2023,1806,13800.0
2,2023,1807,13800.0
2,2023,1808,13800.0
2,2023,1809,13800.0
2,2023,1810,13800.0
2,2023,1811,13800.0
2,2023,1812,13800.0
2,2023,1813,13800.0
2,2023,1814,13800.0
2,2023,1815,13800.0
2,2023,1816,13800.0
2,2023,1817,15000.0
2,2023,1818,15000.0
2,2023,1819,15000.0
2,2023,1820,15000.0
2,2023,1821,15000.0
2,2023,1822,15000.0
2,2023,1823,15000.0
2,2023,1824,15000.0
2,2023,1825,15000.0
2,2023,1826,15000.0
2,2023,1827,15000.0
2,2023,1828,15000.0
2,2023,1829,13800.0
2,2023,1830,13800.0
2,2023,1831,13800.0
2,2023,1832,13800.0
2,2023,1833,13800.0
2,2023,1834,13800.0
2,2023,1835,13800.0
2,2023,1836,13800.0
2,2023,1837,13800.0
2,2023,1838,13800.0
2,2023,1839,13800.0
2,2023,1840,13800.0
2,2023,1841,15000.0
2,2023,1842,15000.0
2,2023,1843,15000.0
2,2023,1844,15000.0
2,2023,1845,15000.0
2,2023,1846,15000.0
2,2023,1847,15000.0
2,2023,1848,15000.0
2,2023,1849,15000.0
2,2023,1850,15000.0
2,2023,1851,15000.0
2,2023,1852,15000.0
2,2023,1853,13800.0
2,2023,1854,13800.0
2,2023,1855,13800.0
2,2023,1856,13800.0
2,2023,1857,13800.0
